STAFF,Profit Center,Employee Position,Employee Location,People Group,Employee Category,Current Status,Total Hours,Total Available Hours,Total Work Hours,Total Leave Hours,Total Training Hours,Total BD Hours,Total NC Hours,Total Utilization%,No.of Working Years
1,PC - 3,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,2088,1930.5,1989.0,120.0,37.5,0.0,120.5,1.0303030303030303,2.162946535520921
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2088,1861.0,1632.0,168.0,59.0,152.0,144.0,0.876947877485223,2.162946535520921
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2088,1818.0,1494.0,140.0,130.0,0.0,485.0,0.8217821782178217,2.162946535520921
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2088,1855.0,1604.0,208.0,25.0,0.0,420.0,0.8646900269541778,2.162946535520921
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,2088,1848.0,1616.0,212.0,28.0,0.0,286.0,0.8744588744588745,2.162946535520921
1,PC - 1,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,2088,1879.5,1640.5,192.0,16.5,0.0,329.0,0.8728385208832137,2.162946535520921
1,PC - 4,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,2088,1887.5,1656.0,184.0,16.5,0.0,904.0,0.8773509933774835,2.162946535520921
1,PC - 2,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,2088,1870.0,1582.0,164.0,54.0,0.0,592.0,0.8459893048128342,2.162946535520921
1,PC - 2,Level 8,Location 7,Client Service Staff,Resigned,1,2088,1819.0,1715.0,192.0,77.0,0.0,237.0,0.94282572842221,1.3306228053964146
1,PC - 3,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,2088,1852.0,1806.0,216.0,20.0,0.0,88.0,0.9751619870410367,2.162946535520921
1,PC - 4,Level 6,Location 3,Client Service Staff,Confirmed Staff,0,2088,1829.0,1500.0,256.0,3.0,116.0,221.0,0.8201202843083653,2.162946535520921
1,PC - 3,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,2088,1858.0,1751.0,168.0,62.0,0.0,319.5,0.9424111948331539,2.162946535520921
1,PC - 2,Level 6,Location 7,Client Service Staff,Confirmed Staff,0,2088,1839.0,1248.0,184.0,65.0,0.0,625.0,0.6786296900489397,2.162946535520921
1,PC - 1,Level A1,Location 3,Client Service Staff,Resigned,1,280,280.0,272.0,0.0,0.0,0.0,16.0,0.9714285714285714,0.3312867478456094
1,PC - 3,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,2088,1852.5,1794.0,184.0,51.5,0.0,225.5,0.968421052631579,2.162946535520921
1,PC - 1,Level 6,Location 3,Client Service Staff,Confirmed Staff,0,2088,1895.0,1776.0,144.0,49.0,8.0,149.0,0.9372031662269129,2.162946535520921
1,PC - 3,Level 6,Other Loc,Client Service Staff,Confirmed Staff,0,2088,1792.5,600.0,276.0,19.5,0.0,1200.5,0.33472803347280333,2.162946535520921
1,PC - 4,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,2088,2016.0,2024.0,56.0,16.0,0.0,-1.0,1.003968253968254,2.162946535520921
1,PC - 3,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,2088,1936.0,1762.0,152.0,0.0,200.0,160.0,0.9101239669421488,2.162946535520921
1,PC - 3,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,2088,1803.5,1897.0,208.0,76.5,0.0,223.5,1.051843637371777,2.162946535520921
1,PC - 3,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,2088,1757.5,1529.0,240.0,90.5,0.0,275.5,0.8699857752489332,2.162946535520921
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,2088,1776.0,1120.0,280.0,32.0,0.0,664.0,0.6306306306306306,2.162946535520921
1,PC - 1,Level 8,Location 3,Client Service Staff,Resigned,0,2088,1856.0,1462.0,216.0,16.0,0.0,446.0,0.7877155172413793,2.162946535520921
1,PC - 4,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,2088,1987.0,2075.0,112.0,-11.0,0.0,0.0,1.0442878711625567,2.0835472323182542
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2088,1901.0,1377.0,168.0,19.0,0.0,628.0,0.7243556023145713,2.0835472323182542
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2088,1831.5,1642.0,176.0,80.5,3.0,341.0,0.8965328965328966,2.0835472323182542
1,PC - 3,Level 6,Other Loc,Client Service Staff,Confirmed Staff,0,2088,1943.0,1584.0,136.0,9.0,0.0,440.0,0.8152341739577972,2.0835472323182542
1,PC - 2,Level 6,Location 7,Client Service Staff,Confirmed Staff,0,2088,1942.0,1222.0,104.0,42.0,0.0,762.0,0.6292481977342945,2.0835472323182542
1,PC - 2,Level 7,Location 7,Client Service Staff,Resigned,1,2088,1848.0,1149.0,160.0,80.0,8.0,751.0,0.6217532467532467,1.2457476881797709
1,PC - 1,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,2088,1732.0,1716.0,352.0,4.0,0.0,104.0,0.9907621247113164,2.0835472323182542
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2088,1833.0,1626.5,172.0,83.0,0.0,287.5,0.8873431533006001,2.0835472323182542
1,PC - 1,Level 6,Location 3,Client Service Staff,Resigned,1,1888,1692.0,1620.0,184.0,12.0,0.0,72.0,0.9574468085106383,0.9993360575508052
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2088,1871.0,1669.0,139.0,78.0,0.0,372.0,0.892036344200962,2.0835472323182542
1,PC - 1,Level 6,Location 3,Client Service Staff,Confirmed Staff,0,2088,1740.0,1533.0,280.0,68.0,0.0,386.0,0.8810344827586207,2.0835472323182542
1,PC - 4,Level 8,Location 3,Client Service Staff,Resigned,1,1648,1544.0,756.0,104.0,0.0,0.0,788.0,0.4896373056994819,0.9226746613551271
1,PC - 3,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,2088,1919.5,1848.0,152.0,16.5,0.0,91.5,0.9627507163323782,2.0835472323182542
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2088,1781.0,1571.0,280.0,27.0,0.0,372.0,0.8820887142055025,2.0835472323182542
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,2088,1847.0,1683.0,208.0,33.0,0.0,267.0,0.9112073632918246,2.0835472323182542
1,PC - 4,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,2088,1878.5,1684.0,192.0,17.5,0.0,212.0,0.8964599414426404,2.0835472323182542
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,2088,1838.0,1862.0,200.0,50.0,0.0,16.0,1.0130576713819368,2.0835472323182542
1,PC - 2,Level A1,Location 7,Client Service Staff,Resigned,1,1904,1726.0,582.0,152.0,26.0,410.0,770.0,0.33719582850521435,0.9144609403341616
1,PC - 2,Level 8,Location 7,Client Service Staff,Resigned,1,1216,1028.5,724.0,136.0,51.5,0.0,429.5,0.70393777345649,0.5859120994955407
1,PC - 4,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,2088,1835.0,1400.0,184.0,69.0,0.0,467.5,0.7629427792915532,1.9986721151016105
1,PC - 2,Level 6,Location 7,Client Service Staff,Resigned,1,760,724.0,432.0,8.0,28.0,0.0,300.0,0.5966850828729282,0.41889977206924167
1,PC - 4,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,2088,1957.0,1861.0,128.0,3.0,0.0,112.0,0.9509453244762391,1.9986721151016105
1,PC - 3,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,2088,1734.5,1485.0,297.0,56.5,0.0,496.0,0.8561545113865667,1.9986721151016105
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,2088,1910.0,1738.0,152.0,26.0,0.0,431.0,0.9099476439790576,1.9986721151016105
1,PC - 3,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,2088,1761.5,1811.0,272.0,54.5,0.0,36.5,1.0281010502412717,1.9986721151016105
1,PC - 3,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,2088,1895.0,1436.0,152.0,41.0,0.0,679.5,0.7577836411609499,1.9986721151016105
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2088,1783.5,1806.5,180.0,124.5,0.0,81.0,1.0128959910288757,1.9986721151016105
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,2088,2000.0,1113.0,80.0,8.0,0.0,929.0,0.5565,1.9986721151016105
1,PC - 3,Level 6,Location 1,Client Service Staff,Confirmed Staff,0,2088,1937.5,1548.0,136.0,14.5,0.0,596.5,0.7989677419354839,1.9986721151016105
1,PC - 4,Level 6,Location 3,Client Service Staff,Confirmed Staff,0,2080,1835.0,1504.0,232.0,13.0,80.0,267.0,0.8196185286103542,1.9165349048919553
1,PC - 3,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,2080,1850.5,1152.0,196.0,33.5,0.0,771.5,0.6225344501486085,1.9165349048919553
1,PC - 3,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,2080,1927.0,1208.5,144.0,9.0,0.0,734.5,0.6271406331084587,1.9165349048919553
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2080,1836.5,1856.0,128.0,115.5,0.0,142.5,1.010618023414103,1.9165349048919553
1,PC - 4,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,2040,1867.5,1880.0,96.0,76.5,0.0,11.5,1.0066934404283803,1.9165349048919553
1,PC - 3,Level 6,Location 1,Client Service Staff,Confirmed Staff,0,2040,1859.5,774.0,144.0,36.5,0.0,1145.5,0.4162409249798333,1.9165349048919553
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,2040,1789.44,1255.5,160.0,90.56,0.0,671.94,0.7016161480686695,1.9165349048919553
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,2040,1790.0,1415.0,136.0,114.0,0.0,406.0,0.7905027932960894,1.9165349048919553
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2040,1780.0,1665.0,192.0,68.0,39.0,115.0,0.9353932584269663,1.9165349048919553
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,2040,1646.0,1571.0,256.0,138.0,0.0,436.0,0.9544349939246659,1.9165349048919553
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2040,1831.0,1720.0,120.0,89.0,52.0,126.0,0.9393773894046968,1.9165349048919553
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2040,1818.0,1734.0,172.0,50.0,4.0,438.0,0.9537953795379538,1.9165349048919553
1,PC - 4,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2040,1752.0,1064.0,188.0,100.0,40.0,782.0,0.6073059360730594,1.9165349048919553
1,PC - 4,Level 8,Location 7,Client Service Staff,Resigned,1,1912,1721.0,1693.0,140.0,51.0,0.0,126.0,0.9837303893085415,0.9171988473411501
1,PC - 4,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2040,1796.0,1664.0,196.0,48.0,0.0,188.0,0.9265033407572383,1.9165349048919553
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2040,1841.0,1543.0,128.0,71.0,0.0,387.5,0.8381314502987507,1.9165349048919553
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2040,1767.5,1536.0,144.0,128.5,9.0,324.0,0.869024045261669,1.9165349048919553
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,2040,1711.0,1294.0,256.0,73.0,0.0,434.0,0.7562828755113968,1.9165349048919553
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2040,1832.0,1723.0,144.0,64.0,8.0,189.0,0.9405021834061136,1.9165349048919553
1,PC - 2,Level 8,Location 7,Client Service Staff,Resigned,1,400,376.0,89.0,0.0,24.0,0.0,316.0,0.23670212765957446,0.16701232742629896
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2040,1708.0,1482.0,264.0,68.0,0.0,343.0,0.8676814988290398,1.9165349048919553
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,2040,1765.0,1072.0,208.0,67.0,0.0,763.0,0.6073654390934844,1.9165349048919553
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,2040,1671.5,1313.5,264.0,104.5,0.0,377.0,0.7858211187556088,1.9165349048919553
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,696,606.0,382.0,88.0,2.0,0.0,240.0,0.6303630363036303,1.9165349048919553
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,2040,1797.0,1441.0,148.0,95.0,0.0,438.0,0.80189204229271,1.9165349048919553
1,PC - 2,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,2040,1669.0,1663.0,220.0,151.0,0.0,474.0,0.9964050329538646,1.9165349048919553
1,PC - 1,Level 6,Location 3,Client Service Staff,Confirmed Staff,0,2000,1805.5,1644.0,120.0,74.5,0.0,620.5,0.9105510938798117,1.9165349048919553
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,2000,1689.5,1265.5,248.0,62.5,0.0,460.0,0.7490381769754365,1.9165349048919553
1,PC - 3,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,2000,1788.5,834.0,168.0,43.5,0.0,963.5,0.46631255241822755,1.9165349048919553
1,PC - 4,Level 6,Other Loc,Client Service Staff,Confirmed Staff,0,2000,1714.0,1443.5,140.0,146.0,219.5,367.0,0.8421820303383898,1.9165349048919553
1,PC - 2,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,2000,1668.0,1404.0,204.0,128.0,5.5,388.5,0.841726618705036,1.9165349048919553
1,PC - 2,Level A1,Location 7,Client Service Staff,Confirmed Staff,0,1960,1666.5,3.5,228.0,65.5,1037.0,664.0,0.0021002100210021,1.9165349048919553
1,PC - 2,Level 7,Location 7,Client Service Staff,Resigned,1,1120,984.0,701.0,80.0,56.0,0.0,374.0,0.7123983739837398,0.5037748892858854
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,1920,1649.0,1050.0,184.0,87.0,0.0,1019.0,0.6367495451788963,1.8316597876753116
1,PC - 3,Level 6,Location 1,Client Service Staff,Confirmed Staff,1,24,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PC - 3,Level 8,Location 1,Client Service Staff,Resigned,1,1880,1798.0,1380.0,56.0,26.0,0.0,703.0,0.7675194660734149,0.8323237301245063
1,PC - 3,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,1920,1830.5,1136.0,64.0,25.5,0.0,825.5,0.6205954657197487,1.8316597876753116
1,PC - 3,Level 6,Location 1,Client Service Staff,Confirmed Staff,0,1920,1624.5,480.0,256.0,39.5,0.0,1176.5,0.29547553093259465,1.8316597876753116
1,PC - 2,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,1920,1595.5,978.0,200.0,124.5,8.0,671.0,0.6129739893450329,1.8316597876753116
1,PC - 3,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,1920,1647.5,1686.0,136.0,136.5,0.0,124.0,1.0233687405159333,1.8316597876753116
1,PC - 4,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,1880,1662.0,1719.5,164.0,54.0,0.0,40.0,1.0345968712394704,1.8316597876753116
1,PC - 1,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,1880,1739.5,1176.0,112.0,28.5,0.0,563.5,0.676056338028169,1.8316597876753116
1,PC - 1,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,1880,1632.0,944.0,160.0,88.0,0.0,712.0,0.5784313725490197,1.8316597876753116
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,1880,1645.0,1168.0,192.0,43.0,0.0,537.0,0.7100303951367781,1.8316597876753116
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,1880,1665.0,1152.0,168.0,47.0,0.0,521.0,0.6918918918918919,1.8316597876753116
1,PC - 2,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,1880,1532.5,1358.0,276.0,71.5,0.0,260.5,0.8861337683523655,1.8316597876753116
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,1880,1718.0,1748.0,104.0,58.0,0.0,197.0,1.0174621653084983,1.8316597876753116
1,PC - 2,Level 6,Location 7,Client Service Staff,Confirmed Staff,0,1880,1737.0,1142.4,96.0,47.0,396.0,305.0,0.657685664939551,1.8316597876753116
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,1880,1699.5,1121.0,112.0,68.5,0.0,607.5,0.659605766401883,1.8316597876753116
1,PC - 3,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,1840,1579.5,819.0,240.0,20.5,0.0,840.5,0.5185185185185185,1.8316597876753116
1,PC - 1,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,1800,1584.0,1638.0,160.0,56.0,0.0,32.0,1.0340909090909092,1.8316597876753116
1,PC - 4,Level 8,Location 7,Client Service Staff,Resigned,1,416,368.0,235.0,48.0,0.0,0.0,191.0,0.6385869565217391,0.2518874446429427
1,PC - 1,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,1800,1519.5,1409.5,192.0,88.5,0.0,136.0,0.9276077657124054,1.8316597876753116
1,PC - 3,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,1760,1591.0,1120.0,80.0,89.0,0.0,759.0,0.7039597737272156,1.8316597876753116
1,PC - 3,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,1760,1495.5,1227.0,168.0,96.5,0.0,380.5,0.8204613841524574,1.8316597876753116
1,PC - 3,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,1760,1550.5,638.0,128.0,81.5,0.0,954.5,0.4114801676878426,1.8316597876753116
1,PC - 1,Level 6,Location 3,Client Service Staff,Confirmed Staff,0,1760,1557.5,1297.0,172.0,30.5,64.0,271.5,0.8327447833065811,1.8316597876753116
1,PC - 1,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,1760,1503.0,1528.0,184.0,73.0,0.0,62.0,1.0166333998669328,1.8316597876753116
1,PC - 3,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,1720,1484.5,1400.0,160.0,75.5,0.0,411.5,0.9430784776018861,1.7495225774656564
1,PC - 3,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,1720,1526.0,1474.0,112.0,82.0,0.0,197.5,0.9659239842726082,1.7495225774656564
1,PC - 3,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,1720,1508.5,1469.5,144.0,67.5,0.0,247.5,0.9741465031488233,1.7495225774656564
1,PC - 3,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,1720,1529.5,1581.0,128.0,62.5,0.0,128.5,1.0336711343576332,1.7495225774656564
1,PC - 3,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,1720,1499.5,1172.0,160.0,60.5,0.0,667.5,0.7815938646215406,1.7495225774656564
1,PC - 4,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,1720,1572.0,1536.0,112.0,36.0,0.0,136.0,0.9770992366412213,1.7495225774656564
1,PC - 4,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,1720,1529.5,1410.0,136.0,54.5,0.0,129.5,0.9218698921216084,1.7495225774656564
1,PC - 3,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,1720,1416.0,1480.0,200.0,104.0,0.0,343.5,1.0451977401129944,1.7495225774656564
1,PC - 3,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,1720,1464.5,1099.0,144.0,111.5,0.0,478.0,0.7504267668146125,1.7495225774656564
1,PC - 3,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,1720,1507.5,746.0,128.0,84.5,0.0,864.5,0.4948590381426202,1.7495225774656564
1,PC - 2,Level 8,Location 7,Client Service Staff,Resigned,0,1720,1372.0,1108.0,228.0,120.0,0.0,546.0,0.8075801749271136,1.7495225774656564
1,PC - 2,Level 8,Location 7,Client Service Staff,Resigned,0,1720,1447.0,1488.0,168.0,105.0,0.0,466.5,1.0283344851416725,1.7495225774656564
1,PC - 2,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,1720,1416.0,1032.0,188.0,116.0,0.0,762.0,0.7288135593220338,1.7495225774656564
1,PC - 2,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,1720,1450.0,1242.0,168.0,102.0,0.0,258.0,0.856551724137931,1.7495225774656564
1,PC - 2,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,1720,1406.85,954.0,208.0,105.15,8.0,676.85,0.6781106727796141,1.7495225774656564
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,1720,1524.0,1492.0,112.0,84.0,0.0,78.0,0.979002624671916,1.7495225774656564
1,PC - 4,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,1720,1492.5,551.0,172.0,55.5,0.0,1061.0,0.369179229480737,1.7495225774656564
1,PC - 4,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,1720,1500.5,644.0,164.0,55.5,0.0,904.5,0.42919026991003,1.7495225774656564
1,PC - 2,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,1720,1468.5,726.0,140.0,111.5,0.0,786.5,0.4943820224719101,1.7495225774656564
1,PC - 2,Level 8,Location 7,Client Service Staff,Resigned,1,864,704.5,464.0,64.0,95.5,0.0,377.5,0.6586231369765791,0.41889977206924167
1,PC - 2,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,1720,1454.0,922.0,148.0,118.0,0.0,687.5,0.6341127922971114,1.7495225774656564
1,PC - 1,Level 8,Location 3,Client Service Staff,Resigned,0,1720,1482.0,1352.0,152.0,86.0,0.0,162.0,0.9122807017543859,1.7495225774656564
1,PC - 2,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,1720,1422.0,745.5,188.0,110.0,0.0,708.5,0.5242616033755274,1.7495225774656564
1,PC - 2,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,1720,1458.5,992.0,152.0,109.5,0.0,651.5,0.6801508399040109,1.7495225774656564
1,PC - 2,Level 8,Location 7,Client Service Staff,Resigned,1,856,664.0,0.0,84.0,108.0,4.0,724.0,0.0,0.41889977206924167
1,PC - 2,Level 8,Location 7,Client Service Staff,Resigned,0,1720,1405.0,598.5,196.0,119.0,0.0,926.5,0.42597864768683275,1.7495225774656564
1,PC - 4,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,1720,1548.5,448.0,104.0,67.5,0.0,1150.0,0.28931223764933806,1.7495225774656564
1,PC - 2,Level 7,Other Loc,Client Service Staff,Confirmed Staff,0,1720,1391.5,1400.0,192.0,136.5,0.0,109.0,1.006108515989939,1.7495225774656564
1,PC - 2,Level 8,Other Loc,Client Service Staff,Resigned,1,616,535.0,112.0,8.0,73.0,0.0,447.0,0.20934579439252338,0.2518874446429427
1,PC - 3,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,1720,1489.0,1193.5,128.0,103.0,0.0,426.5,0.8015446608462055,1.7495225774656564
1,PC - 3,Level 8,Other Loc,Client Service Staff,Confirmed Staff,0,1720,1426.5,1332.0,184.0,109.5,0.0,507.0,0.9337539432176656,1.7495225774656564
1,PC - 1,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,1720,1542.5,1315.0,104.0,73.5,0.0,261.5,0.8525121555915721,1.7495225774656564
1,PC - 1,Level 8,Location 3,Client Service Staff,Resigned,1,1680,1444.5,810.0,184.0,51.5,0.0,642.5,0.5607476635514018,0.7501865199148511
1,PC - 1,Level 6,Location 3,Client Service Staff,Confirmed Staff,0,1720,1487.5,528.0,160.0,72.5,0.0,980.0,0.3549579831932773,1.7495225774656564
1,PC - 1,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,1720,1445.0,856.0,184.0,91.0,0.0,654.0,0.5923875432525951,1.7495225774656564
1,PC - 3,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,1680,1527.0,0.0,120.0,33.0,0.0,1528.0,0.0,1.7495225774656564
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,1680,1456.0,1088.0,152.0,72.0,0.0,409.5,0.7472527472527473,1.7495225774656564
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,1680,1438.0,1020.4,176.0,66.0,0.0,433.6,0.709596662030598,1.7495225774656564
1,PC - 3,Level 6,Location 1,Client Service Staff,Confirmed Staff,0,1680,1517.0,1116.0,120.0,43.0,0.0,455.0,0.7356624917600527,1.7495225774656564
1,PC - 4,Level 7,Location 1,Client Service Staff,Confirmed Staff,0,1680,1481.0,1356.0,168.0,31.0,0.0,125.0,0.9155975692099932,1.7495225774656564
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,1680,1438.0,1120.0,168.0,74.0,0.0,334.0,0.7788595271210014,1.7495225774656564
1,PC - 4,Level 8,Location 7,Client Service Staff,Confirmed Staff,0,1680,1409.0,426.0,216.0,55.0,108.0,891.0,0.30234208658623135,1.7495225774656564
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,1640,1320.4,1161.0,224.0,95.6,0.0,248.4,0.8792790063617085,1.7495225774656564
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,1640,1424.5,1264.5,152.0,63.5,0.0,253.0,0.8876798876798877,1.7495225774656564
1,PC - 1,Level 8,Location 3,Client Service Staff,Resigned,1,848,736.0,232.0,64.0,48.0,0.0,552.0,0.31521739130434784,0.41889977206924167
1,PC - 1,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,1640,1353.0,742.0,216.0,71.0,0.0,655.0,0.5484109386548411,1.7495225774656564
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,1640,1447.0,1424.0,144.0,49.0,0.0,183.0,0.9841050449205252,1.7495225774656564
1,PC - 1,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,1640,1523.5,1204.5,64.0,52.5,0.0,319.0,0.7906137184115524,1.7495225774656564
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,1640,1298.9,1284.5,208.0,133.1,0.0,115.0,0.9889136962044807,1.7495225774656564
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,1640,1379.5,1088.5,152.0,108.5,0.0,382.0,0.7890540050743022,1.7495225774656564
1,PC - 1,Level 7,Location 3,Client Service Staff,Confirmed Staff,0,1640,1397.0,784.0,168.0,75.0,0.0,861.0,0.5612025769506085,1.7495225774656564
1,PC - 2,Level A1,Other Loc,Client Service Staff,Confirmed Staff,0,1600,1583.5,106.0,16.0,0.5,1357.5,120.0,0.06694032207136091,1.7495225774656564
1,PC - 3,Level 8,Location 1,Client Service Staff,Confirmed Staff,0,1560,1282.5,326.0,184.0,93.5,136.0,245.0,0.2541910331384016,1.6646474602490127
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,1560,1344.5,1193.0,164.0,51.5,0.0,201.0,0.8873187058386017,1.6646474602490127
1,PC - 2,Level 7,Location 7,Client Service Staff,Confirmed Staff,0,1560,1405.0,1006.0,120.0,35.0,0.0,407.0,0.7160142348754448,1.6646474602490127
1,PC - 1,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,1560,1388.0,888.0,128.0,44.0,0.0,585.5,0.6397694524495677,1.6646474602490127
1,PC - 1,Level 8,Location 3,Client Service Staff,Confirmed Staff,0,1560,1323.5,652.0,160.0,76.5,0.0,900.5,0.4926331696259917,1.6646474602490127
